year,month,day,hour,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5
a4,b9,c21,d6,3,8.0,1024.0,cv,2.67,i0,0,104.0
a4,b9,c21,d7,3,8.0,1024.0,cv,3.12,i0,0,90.0
a4,b9,c21,d8,3,9.0,1025.0,cv,4.01,i0,0,84.0
a4,b9,c21,d9,2,10.0,1025.0,cv,4.9,i0,0,79.0
a4,b9,c21,d10,3,10.0,1024.0,cv,5.79,i0,0,83.0
a4,b9,c21,d11,4,11.0,1024.0,cv,6.68,i0,0,92.0
a4,b9,c21,d12,5,11.0,1023.0,SE,1.79,i0,0,104.0
a4,b9,c21,d13,6,12.0,1022.0,SE,3.58,i0,0,100.0
a4,b9,c21,d14,6,13.0,1021.0,SE,6.71,i0,0,101.0
a4,b9,c21,d15,6,13.0,1021.0,SE,9.84,i0,0,86.0
a4,b9,c21,d16,7,13.0,1020.0,SE,11.63,i0,0,85.0
a4,b9,c21,d17,7,12.0,1020.0,SE,13.42,i0,0,83.0
a4,b9,c21,d18,6,12.0,1020.0,NE,1.79,i0,0,97.0
a4,b9,c21,d19,7,12.0,1020.0,NE,3.58,i0,0,117.0
a4,b9,c21,d20,7,12.0,1020.0,cv,0.89,i0,0,124.0
a4,b9,c21,d21,7,12.0,1020.0,cv,1.78,i0,0,127.0
a4,b9,c21,d22,7,11.0,1020.0,cv,2.23,i0,0,132.0
a4,b9,c21,d23,7,12.0,1019.0,cv,2.68,i0,0,130.0
a4,b9,c22,d0,8,12.0,1019.0,NE,0.89,i0,0,126.0
a4,b9,c22,d1,8,11.0,1019.0,cv,0.89,i0,0,119.0
a4,b9,c22,d2,7,12.0,1018.0,SE,0.89,i0,0,108.0
a4,b9,c22,d3,7,11.0,1018.0,cv,0.89,i0,0,108.0
a4,b9,c22,d4,8,11.0,1017.0,NW,0.89,i0,0,102.0
a4,b9,c22,d5,8,11.0,1017.0,NW,1.78,i0,0,110.0
a4,b9,c22,d6,8,11.0,1017.0,cv,0.89,i0,0,113.0
a4,b9,c22,d7,8,12.0,1017.0,cv,1.78,i0,0,108.0
a4,b9,c22,d8,8,12.0,1017.0,NE,1.79,i0,0,116.0
a4,b9,c22,d9,7,13.0,1017.0,NW,3.13,i0,0,130.0
a4,b9,c22,d10,7,14.0,1016.0,NE,1.79,i0,0,134.0
a4,b9,c22,d11,7,15.0,1016.0,cv,0.89,i0,0,136.0
a4,b9,c22,d12,7,15.0,1015.0,cv,1.78,i0,0,145.0
a4,b9,c22,d13,7,16.0,1014.0,cv,2.67,i0,0,149.0
a4,b9,c22,d14,8,16.0,1013.0,cv,3.56,i0,0,133.0
a4,b9,c22,d15,8,16.0,1012.0,SE,1.79,i0,0,143.0
a4,b9,c22,d16,8,16.0,1012.0,SE,3.58,i0,0,149.0
a4,b9,c22,d17,8,14.0,1012.0,SE,5.37,i0,0,164.0
a4,b9,c22,d18,9,13.0,1012.0,cv,0.45,i0,0,170.0
a4,b9,c22,d19,9,12.0,1013.0,cv,1.34,i0,0,174.0
a4,b9,c22,d20,9,10.0,1013.0,cv,2.23,i0,0,191.0
a4,b9,c22,d21,9,9.0,1013.0,SE,0.89,i0,0,196.0
a4,b9,c22,d22,8,9.0,1013.0,SE,1.78,i0,0,195.0
a4,b9,c22,d23,8,9.0,1013.0,NE,0.89,i0,0,214.0
a4,b9,c23,d0,8,9.0,1012.0,NW,0.89,i0,0,227.0
a4,b9,c23,d1,9,10.0,1012.0,cv,0.89,i0,0,217.0
a4,b9,c23,d2,8,9.0,1012.0,NW,1.79,i0,0,195.0
a4,b9,c23,d3,8,9.0,1012.0,NW,3.58,i0,0,183.0
a4,b9,c23,d4,8,8.0,1012.0,NW,5.37,i0,0,179.0
a4,b9,c23,d5,7,8.0,1012.0,NW,7.16,i0,0,191.0
a4,b9,c23,d6,7,8.0,1012.0,NW,8.95,i0,0,178.0
a4,b9,c23,d7,7,8.0,1012.0,NW,10.74,i0,0,183.0
a4,b9,c23,d8,8,10.0,1012.0,NW,12.53,i0,0,185.0
a4,b9,c23,d9,9,12.0,1013.0,NW,15.66,i0,0,192.0
a4,b9,c23,d10,10,14.0,1013.0,NW,18.79,i0,0,199.0
a4,b9,c23,d11,11,16.0,1012.0,cv,0.89,i0,0,231.0
a4,b9,c23,d12,12,17.0,1011.0,cv,1.78,i0,0,253.0
a4,b9,c23,d13,12,17.0,1010.0,cv,2.67,i0,0,281.0
a4,b9,c23,d14,12,18.0,1010.0,SE,1.79,i0,0,294.0
a4,b9,c23,d15,12,17.0,1009.0,SE,3.58,i0,0,317.0
a4,b9,c23,d16,12,17.0,1009.0,SE,5.37,i0,0,318.0
a4,b9,c23,d17,12,15.0,1010.0,SE,6.26,i0,0,323.0
a4,b9,c23,d18,11,13.0,1011.0,NE,0.89,i0,0,339.0
a4,b9,c23,d19,12,13.0,1011.0,cv,0.45,i0,0,341.0
a4,b9,c23,d20,11,12.0,1011.0,NE,0.89,i0,0,346.0
a4,b9,c23,d21,10,10.0,1012.0,cv,0.89,i0,0,356.0
a4,b9,c23,d22,10,11.0,1011.0,NE,0.89,i0,0,383.0
a4,b9,c23,d23,10,11.0,1011.0,cv,0.45,i0,0,363.0
a4,b9,c24,d0,10,11.0,1012.0,cv,0.9,i0,0,381.0
a4,b9,c24,d1,10,10.0,1012.0,NW,1.79,i0,0,352.0
a4,b9,c24,d2,9,10.0,1012.0,NW,3.58,i0,0,319.0
a4,b9,c24,d3,10,10.0,1011.0,NE,0.89,i0,0,310.0
a4,b9,c24,d4,9,9.0,1011.0,NW,1.79,i0,0,331.0
a4,b9,c24,d5,8,8.0,1011.0,NW,3.58,i0,0,332.0
a4,b9,c24,d6,8,9.0,1011.0,NW,5.37,i0,0,315.0
a4,b9,c24,d7,10,10.0,1011.0,NW,7.16,i0,0,312.0
a4,b9,c24,d8,11,12.0,1012.0,NW,10.29,i0,0,310.0
a4,b9,c24,d9,11,13.0,1012.0,NW,12.08,i0,0,324.0
a4,b9,c24,d10,12,14.0,1012.0,NW,13.87,i0,0,330.0
a4,b9,c24,d11,13,16.0,1012.0,cv,0.89,i0,0,324.0
a4,b9,c24,d12,12,17.0,1011.0,cv,1.78,i0,0,331.0
a4,b9,c24,d13,13,18.0,1011.0,SE,1.79,i0,0,346.0
a4,b9,c24,d14,13,19.0,1010.0,SE,3.58,i0,0,352.0
a4,b9,c24,d15,13,19.0,1010.0,SE,5.37,i0,0,376.0
a4,b9,c24,d16,13,19.0,1010.0,SE,7.16,i0,0,402.0
a4,b9,c24,d17,13,17.0,1010.0,SE,8.05,i0,0,423.0
a4,b9,c24,d18,13,15.0,1011.0,cv,0.89,i0,0,440.0
a4,b9,c24,d19,12,13.0,1011.0,SE,0.89,i0,0,449.0
a4,b9,c24,d20,14,15.0,1012.0,SE,2.68,i0,0,472.0
a4,b9,c24,d21,12,13.0,1012.0,cv,0.89,i0,0,453.0
a4,b9,c24,d22,12,12.0,1013.0,cv,1.78,i0,0,413.0
a4,b9,c24,d23,13,13.0,1014.0,cv,2.67,i0,0,396.0
a4,b9,c25,d0,13,13.0,1014.0,NW,1.79,i0,0,395.0
a4,b9,c25,d1,13,13.0,1015.0,NW,3.58,i0,0,379.0
a4,b9,c25,d2,12,12.0,1016.0,NW,6.71,i0,0,341.0
a4,b9,c25,d3,10,10.0,1016.0,NW,10.73,i0,0,312.0
a4,b9,c25,d4,9,11.0,1017.0,NE,1.79,i0,0,257.0
a4,b9,c25,d5,3,14.0,1019.0,NW,4.02,i0,0,183.0
a4,b9,c25,d6,0,14.0,1020.0,NW,9.83,i0,0,39.0
a4,b9,c25,d7,-2,14.0,1022.0,NE,7.15,i0,0,16.0
a4,b9,c25,d8,-4,14.0,1025.0,NE,12.96,i0,0,14.0
a4,b9,c25,d9,-4,14.0,1026.0,NE,20.11,i0,0,16.0
a4,b9,c25,d10,-8,15.0,1027.0,NE,28.16,i0,0,10.0
a4,b9,c25,d11,-9,16.0,1027.0,NE,35.31,i0,0,10.0
a4,b9,c25,d12,-12,16.0,1027.0,NE,43.36,i0,0,9.0
a4,b9,c25,d13,-11,16.0,1026.0,NE,49.17,i0,0,7.0
a4,b9,c25,d14,-13,17.0,1026.0,NE,54.09,i0,0,9.0
a4,b9,c25,d15,-11,18.0,1026.0,NE,58.11,i0,0,9.0
a4,b9,c25,d16,-14,17.0,1026.0,NE,62.13,i0,0,10.0
a4,b9,c25,d17,-12,16.0,1026.0,NE,65.26,i0,0,8.0
a4,b9,c25,d18,-12,14.0,1027.0,NE,68.39,i0,0,9.0
a4,b9,c25,d19,-13,14.0,1027.0,NE,72.41,i0,0,17.0
a4,b9,c25,d20,-13,13.0,1028.0,NW,4.92,i0,0,15.0
a4,b9,c25,d21,-13,12.0,1029.0,NE,4.02,i0,0,15.0
a4,b9,c25,d22,-12,9.0,1030.0,NE,7.15,i0,0,12.0
a4,b9,c25,d23,-13,10.0,1031.0,NE,11.17,i0,0,9.0
a4,b9,c26,d0,-14,11.0,1031.0,NE,15.19,i0,0,10.0
a4,b9,c26,d1,-15,10.0,1032.0,NE,19.21,i0,0,9.0
a4,b9,c26,d2,-13,9.0,1032.0,NE,22.34,i0,0,12.0
a4,b9,c26,d3,-13,9.0,1032.0,NE,25.47,i0,0,9.0
a4,b9,c26,d4,-11,8.0,1032.0,NE,27.26,i0,0,13.0
a4,b9,c26,d5,-9,6.0,1032.0,cv,0.89,i0,0,14.0
a4,b9,c26,d6,-5,3.0,1033.0,cv,1.34,i0,0,12.0
a4,b9,c26,d7,-5,3.0,1033.0,cv,2.23,i0,0,24.0
a4,b9,c26,d8,-7,8.0,1034.0,cv,3.12,i0,0,23.0
a4,b9,c26,d9,-10,10.0,1034.0,cv,4.01,i0,0,31.0
a4,b9,c26,d10,-9,11.0,1034.0,cv,5.8,i0,0,57.0
a4,b9,c26,d11,-11,13.0,1034.0,cv,7.59,i0,0,43.0
a4,b9,c26,d12,-9,13.0,1033.0,SE,3.13,i0,0,35.0
a4,b9,c26,d13,-10,14.0,1032.0,SE,7.15,i0,0,31.0
a4,b9,c26,d14,-9,14.0,1031.0,SE,10.28,i0,0,30.0
a4,b9,c26,d15,-7,15.0,1030.0,SE,14.3,i0,0,25.0
a4,b9,c26,d16,-5,14.0,1030.0,SE,17.43,i0,0,33.0
a4,b9,c26,d17,-6,13.0,1029.0,SE,20.56,i0,0,39.0
a4,b9,c26,d18,-6,11.0,1030.0,SE,23.69,i0,0,40.0
a4,b9,c26,d19,-6,11.0,1030.0,SE,27.71,i0,0,60.0
a4,b9,c26,d20,-4,10.0,1030.0,SE,30.84,i0,0,68.0
a4,b9,c26,d21,-2,9.0,1030.0,SE,33.97,i0,0,57.0
a4,b9,c26,d22,0,8.0,1030.0,SE,35.76,i0,0,51.0
a4,b9,c26,d23,1,5.0,1030.0,NE,0.89,i0,0,26.0
a4,b9,c27,d0,1,5.0,1030.0,SE,1.79,i0,0,50.0
a4,b9,c27,d1,0,5.0,1030.0,cv,0.89,i0,0,42.0
a4,b9,c27,d2,1,5.0,1029.0,NE,0.89,i0,0,43.0
a4,b9,c27,d3,1,5.0,1029.0,cv,0.89,i0,0,74.0
a4,b9,c27,d4,0,4.0,1029.0,SE,0.89,i0,0,87.0
a4,b9,c27,d5,0,3.0,1029.0,SE,1.78,i0,0,78.0
a4,b9,c27,d6,1,3.0,1029.0,NE,0.89,i0,0,77.0
a4,b9,c27,d7,1,3.0,1029.0,NE,1.78,i0,0,91.0
a4,b9,c27,d8,3,6.0,1029.0,NE,2.67,i0,0,99.0
a4,b9,c27,d9,1,8.0,1029.0,cv,0.89,i0,0,92.0
a4,b9,c27,d10,2,10.0,1029.0,cv,1.78,i0,0,83.0
a4,b9,c27,d11,3,11.0,1028.0,cv,2.67,i0,0,94.0
a4,b9,c27,d12,3,13.0,1027.0,cv,4.46,i0,0,90.0
a4,b9,c27,d13,3,14.0,1026.0,cv,6.25,i0,0,68.0
a4,b9,c27,d14,2,14.0,1025.0,SE,3.13,i0,0,60.0
a4,b9,c27,d15,2,14.0,1025.0,cv,3.13,i0,0,53.0
a4,b9,c27,d16,2,14.0,1025.0,SE,1.79,i0,0,51.0
a4,b9,c27,d17,2,14.0,1024.0,SE,4.92,i0,0,52.0
a4,b9,c27,d18,2,13.0,1025.0,SE,8.05,i0,0,51.0
a4,b9,c27,d19,2,14.0,1025.0,SE,11.18,i0,0,47.0
a4,b9,c27,d20,3,12.0,1025.0,cv,0.89,i0,0,47.0
a4,b9,c27,d21,5,10.0,1025.0,SE,0.89,i0,0,59.0
a4,b9,c27,d22,5,10.0,1025.0,SE,1.78,i0,0,59.0
a4,b9,c27,d23,6,9.0,1025.0,SE,2.67,i0,0,74.0
a4,b9,c28,d0,5,8.0,1025.0,NE,0.89,i0,0,93.0
a4,b9,c28,d1,5,8.0,1025.0,cv,0.89,i0,0,101.0
a4,b9,c28,d2,6,7.0,1025.0,cv,1.34,i0,0,111.0
a4,b9,c28,d3,5,7.0,1024.0,cv,2.23,i0,0,139.0
a4,b9,c28,d4,5,6.0,1024.0,NW,0.89,i0,0,129.0
a4,b9,c28,d5,4,5.0,1024.0,NW,1.78,i0,0,127.0
a4,b9,c28,d6,5,6.0,1024.0,NW,3.57,i0,0,114.0
a4,b9,c28,d7,4,6.0,1025.0,NW,5.36,i0,0,98.0
a4,b9,c28,d8,5,8.0,1025.0,NW,7.15,i0,0,102.0
a4,b9,c28,d9,6,10.0,1025.0,NW,8.94,i0,0,106.0
a4,b9,c28,d10,5,12.0,1025.0,NW,10.73,i0,0,111.0
a4,b9,c28,d11,4,14.0,1025.0,cv,0.89,i0,0,106.0
a4,b9,c28,d12,4,15.0,1024.0,cv,1.78,i0,0,105.0
a4,b9,c28,d13,4,16.0,1024.0,cv,2.67,i0,0,108.0
a4,b9,c28,d14,4,16.0,1023.0,cv,4.46,i0,0,107.0
a4,b9,c28,d15,4,16.0,1023.0,cv,5.35,i0,0,113.0
a4,b9,c28,d16,4,15.0,1023.0,SE,1.79,i0,0,126.0
a4,b9,c28,d17,6,14.0,1023.0,NE,0.89,i0,0,141.0
a4,b9,c28,d18,7,12.0,1023.0,SE,0.89,i0,0,158.0
a4,b9,c28,d19,7,11.0,1023.0,SE,1.78,i0,0,170.0
a4,b9,c28,d20,7,11.0,1023.0,SE,2.67,i0,0,176.0
a4,b9,c28,d21,7,11.0,1023.0,SE,3.56,i0,0,183.0
a4,b9,c28,d22,7,12.0,1024.0,cv,0.45,i0,0,193.0
a4,b9,c28,d23,8,11.0,1024.0,SE,0.89,i0,0,215.0
a4,b9,c29,d0,7,11.0,1023.0,SE,1.78,i0,1,215.0
a4,b9,c29,d1,7,11.0,1023.0,SE,2.67,i0,0,210.0
a4,b9,c29,d2,7,11.0,1023.0,SE,3.56,i0,0,214.0
a4,b9,c29,d3,6,11.0,1023.0,cv,0.89,i0,0,214.0
a4,b9,c29,d4,7,10.0,1022.0,NE,1.79,i0,0,272.0
a4,b9,c29,d5,7,10.0,1022.0,NW,1.79,i0,0,198.0
a4,b9,c29,d6,8,10.0,1022.0,cv,0.45,i0,0,176.0
a4,b9,c29,d7,8,10.0,1023.0,cv,0.9,i0,0,159.0
a4,b9,c29,d8,8,11.0,1024.0,cv,1.35,i0,0,158.0
a4,b9,c29,d9,7,12.0,1024.0,NE,1.79,i0,1,137.0
a4,b9,c29,d10,7,12.0,1024.0,NE,2.68,i0,0,156.0
a4,b9,c29,d11,6,13.0,1024.0,cv,0.89,i0,0,161.0
a4,b9,c29,d12,6,14.0,1023.0,cv,1.78,i0,0,163.0
a4,b9,c29,d13,7,14.0,1022.0,NE,0.89,i0,0,178.0
a4,b9,c29,d14,7,15.0,1022.0,cv,0.89,i0,0,180.0
a4,b9,c29,d15,6,15.0,1021.0,SE,1.79,i0,0,179.0
a4,b9,c29,d16,6,15.0,1021.0,cv,0.89,i0,0,182.0
a4,b9,c29,d17,7,14.0,1021.0,cv,1.34,i0,0,192.0
a4,b9,c29,d18,8,13.0,1022.0,cv,1.79,i0,0,199.0
a4,b9,c29,d19,8,12.0,1022.0,cv,2.68,i0,0,208.0
a4,b9,c29,d20,8,13.0,1022.0,NW,1.79,i0,0,212.0
a4,b9,c29,d21,8,12.0,1023.0,cv,0.89,i0,0,193.0
a4,b9,c29,d22,8,12.0,1023.0,cv,1.78,i0,0,205.0
a4,b9,c29,d23,9,12.0,1023.0,cv,2.67,i0,1,206.0
a4,b9,c30,d0,10,11.0,1022.0,NE,0.89,i0,0,212.0
a4,b9,c30,d1,9,11.0,1022.0,cv,0.89,i0,0,216.0
a4,b9,c30,d2,8,12.0,1022.0,NE,0.89,i0,0,232.0
a4,b9,c30,d3,9,11.0,1022.0,NW,0.89,i0,0,223.0
a4,b9,c30,d4,9,11.0,1021.0,SE,0.89,i0,0,229.0
a4,b9,c30,d5,9,11.0,1021.0,NW,0.89,i0,0,206.0
a4,b9,c30,d6,9,11.0,1021.0,cv,0.89,i0,0,194.0
a4,b9,c30,d7,9,12.0,1021.0,NE,0.89,i0,0,211.0
a4,b9,c30,d8,10,12.0,1022.0,NE,1.78,i0,0,225.0
a4,b9,c30,d9,10,14.0,1022.0,cv,0.89,i0,0,169.0
a4,b9,c30,d10,10,14.0,1022.0,cv,2.68,i0,0,144.0
a4,b9,c30,d11,10,14.0,1021.0,cv,3.57,i0,1,150.0
a4,b9,c30,d12,10,15.0,1021.0,SE,1.79,i0,0,144.0
a4,b9,c30,d13,10,15.0,1020.0,SE,3.58,i0,1,143.0
a4,b9,c30,d14,10,15.0,1019.0,SE,5.37,i0,2,143.0
a4,b9,c30,d15,9,15.0,1019.0,SE,7.16,i0,0,145.0
a4,b9,c30,d16,9,15.0,1019.0,SE,8.95,i0,0,152.0
a4,b9,c30,d17,10,14.0,1018.0,cv,0.89,i0,0,165.0
a4,b9,c30,d18,9,14.0,1019.0,cv,1.78,i0,0,176.0
a4,b9,c30,d19,9,13.0,1019.0,cv,2.67,i0,0,209.0
a4,b9,c30,d20,10,13.0,1019.0,cv,3.56,i0,0,224.0
a4,b9,c30,d21,10,14.0,1020.0,SE,1.79,i0,0,200.0
a4,b9,c30,d22,10,14.0,1020.0,SE,4.92,i0,0,188.0
a4,b9,c30,d23,10,13.0,1019.0,SE,6.71,i0,0,184.0
a4,b10,c0,d0,10,13.0,1019.0,NW,1.79,i0,0,180.0
a4,b10,c0,d1,8,9.0,1019.0,cv,0.89,i0,0,189.0
a4,b10,c0,d2,8,9.0,1019.0,cv,1.34,i0,0,215.0
a4,b10,c0,d3,8,8.0,1019.0,NW,1.79,i0,0,180.0
a4,b10,c0,d4,6,6.0,1019.0,cv,0.89,i0,0,81.0
a4,b10,c0,d5,4,4.0,1019.0,NW,1.79,i0,0,78.0
a4,b10,c0,d6,5,6.0,1019.0,NE,0.89,i0,0,24.0
a4,b10,c0,d7,5,5.0,1020.0,cv,0.89,i0,0,26.0
a4,b10,c0,d8,6,8.0,1020.0,cv,1.78,i0,0,29.0
a4,b10,c0,d9,6,11.0,1020.0,cv,2.67,i0,0,22.0
a4,b10,c0,d10,2,14.0,1021.0,NW,4.92,i0,0,14.0
a4,b10,c0,d11,-2,15.0,1020.0,NW,12.97,i0,0,11.0
a4,b10,c0,d12,-6,15.0,1020.0,NW,20.12,i0,0,12.0
a4,b10,c0,d13,-6,15.0,1019.0,NW,25.93,i0,0,11.0
a4,b10,c0,d14,-7,16.0,1018.0,NW,31.74,i0,0,13.0
a4,b10,c0,d15,-7,16.0,1018.0,NW,37.55,i0,0,12.0
a4,b10,c0,d16,-9,15.0,1018.0,NW,44.7,i0,0,9.0
a4,b10,c0,d17,-8,15.0,1018.0,NW,50.51,i0,0,10.0
a4,b10,c0,d18,-7,14.0,1018.0,NW,56.32,i0,0,10.0
a4,b10,c0,d19,-6,14.0,1019.0,NW,61.24,i0,0,15.0
a4,b10,c0,d20,-5,14.0,1019.0,NW,65.26,i0,0,18.0
a4,b10,c0,d21,-5,13.0,1020.0,NW,69.28,i0,0,18.0
a4,b10,c0,d22,-7,13.0,1021.0,NW,77.33,i0,0,14.0
a4,b10,c0,d23,-8,12.0,1021.0,NW,88.51,i0,0,16.0
a4,b10,c1,d0,-10,11.0,1022.0,NW,98.34,i0,0,10.0
a4,b10,c1,d1,-10,10.0,1022.0,NW,106.39,i0,0,9.0
a4,b10,c1,d2,-11,10.0,1022.0,NW,113.54,i0,0,6.0
a4,b10,c1,d3,-12,9.0,1022.0,NW,120.69,i0,0,8.0
a4,b10,c1,d4,-11,9.0,1022.0,NW,130.52,i0,0,6.0
a4,b10,c1,d5,-11,9.0,1023.0,NW,138.57,i0,0,3.0
a4,b10,c1,d6,-10,8.0,1023.0,NW,147.51,i0,0,2.0
a4,b10,c1,d7,-9,9.0,1024.0,NW,153.32,i0,0,8.0
a4,b10,c1,d8,-8,10.0,1025.0,NW,159.13,i0,0,8.0
a4,b10,c1,d9,-9,11.0,1026.0,NW,164.05,i0,0,7.0
a4,b10,c1,d10,-10,11.0,1025.0,NW,171.2,i0,0,6.0
a4,b10,c1,d11,-10,12.0,1025.0,NW,177.01,i0,0,8.0
a4,b10,c1,d12,-10,14.0,1024.0,NW,184.16,i0,0,6.0
a4,b10,c1,d13,-12,14.0,1023.0,NW,193.99,i0,0,9.0
a4,b10,c1,d14,-12,14.0,1022.0,NW,202.93,i0,0,8.0
a4,b10,c1,d15,-12,15.0,1022.0,NW,210.08,i0,0,7.0
a4,b10,c1,d16,-12,15.0,1022.0,NW,218.13,i0,0,10.0
a4,b10,c1,d17,-12,14.0,1022.0,NW,223.94,i0,0,10.0
a4,b10,c1,d18,-11,13.0,1022.0,NW,229.75,i0,0,11.0
a4,b10,c1,d19,-11,12.0,1022.0,NW,234.67,i0,0,10.0
a4,b10,c1,d20,-11,12.0,1022.0,NW,238.69,i0,0,7.0
a4,b10,c1,d21,-7,8.0,1023.0,NW,240.48,i0,0,8.0
a4,b10,c1,d22,-5,5.0,1022.0,cv,0.89,i0,0,7.0
a4,b10,c1,d23,-4,5.0,1022.0,cv,1.78,i0,0,10.0
a4,b10,c2,d0,-3,3.0,1022.0,cv,2.67,i0,0,17.0
a4,b10,c2,d1,-3,3.0,1022.0,cv,3.12,i0,0,22.0
a4,b10,c2,d2,-5,4.0,1022.0,cv,4.91,i0,0,28.0
a4,b10,c2,d3,-3,3.0,1022.0,NE,0.89,i0,0,28.0
a4,b10,c2,d4,-3,3.0,1022.0,cv,0.45,i0,0,26.0
a4,b10,c2,d5,-4,1.0,1022.0,NW,3.13,i0,0,25.0
a4,b10,c2,d6,-3,0.0,1022.0,cv,0.89,i0,0,20.0
a4,b10,c2,d7,-3,0.0,1022.0,cv,1.78,i0,0,11.0
a4,b10,c2,d8,-1,5.0,1023.0,SE,1.79,i0,0,28.0
a4,b10,c2,d9,-4,10.0,1023.0,cv,0.89,i0,0,39.0
a4,b10,c2,d10,-6,13.0,1022.0,NW,1.79,i0,0,38.0
a4,b10,c2,d11,-5,15.0,1022.0,cv,1.79,i0,0,14.0
a4,b10,c2,d12,-5,17.0,1021.0,cv,3.58,i0,0,11.0
a4,b10,c2,d13,-7,18.0,1019.0,SE,3.13,i0,0,18.0
a4,b10,c2,d14,-8,19.0,1018.0,SE,6.26,i0,0,8.0
a4,b10,c2,d15,-8,20.0,1018.0,SE,9.39,i0,0,10.0
a4,b10,c2,d16,-8,20.0,1018.0,SE,12.52,i0,0,10.0
a4,b10,c2,d17,-8,20.0,1018.0,SE,15.65,i0,0,11.0
a4,b10,c2,d18,-8,20.0,1018.0,SE,18.78,i0,0,23.0
a4,b10,c2,d19,-5,14.66666667,1018.0,cv,0.89,i0,0,34.0
a4,b10,c2,d20,1,9.333333333,1018.0,cv,1.78,i0,0,40.0
a4,b10,c2,d21,0,4.0,1017.0,cv,2.67,i0,0,43.0
a4,b10,c2,d22,0,4.0,1017.0,cv,3.56,i0,0,48.0
a4,b10,c2,d23,0,4.0,1017.0,cv,4.45,i0,0,57.0
a4,b10,c3,d0,0,4.0,1017.0,cv,5.34,i0,0,61.0
a4,b10,c3,d1,0,4.0,1017.0,cv,6.23,i0,0,60.0
a4,b10,c3,d2,-1,2.0,1017.0,NE,1.79,i0,0,68.0
a4,b10,c3,d3,0,2.0,1016.0,NE,2.68,i0,0,76.0
a4,b10,c3,d4,0,2.0,1016.0,cv,0.45,i0,0,72.0
a4,b10,c3,d5,0,1.0,1016.0,cv,0.9,i0,0,80.0
a4,b10,c3,d6,-1,1.0,1016.0,cv,1.79,i0,0,80.0
a4,b10,c3,d7,0,1.0,1016.0,cv,2.68,i0,0,66.0
a4,b10,c3,d8,1,3.0,1017.0,NE,0.89,i0,0,64.0
a4,b10,c3,d9,0,7.0,1017.0,cv,0.89,i0,0,85.0
a4,b10,c3,d10,-1,10.0,1017.0,SE,1.79,i0,0,96.0
a4,b10,c3,d11,-1,11.0,1017.0,SE,3.58,i0,0,109.0
a4,b10,c3,d12,0,13.0,1016.0,SE,5.37,i0,0,118.0
a4,b10,c3,d13,-1,14.0,1015.0,SE,8.5,i0,0,141.0
a4,b10,c3,d14,-1,15.0,1014.0,SE,12.52,i0,0,159.0
a4,b10,c3,d15,0,15.0,1014.0,cv,3.13,i0,0,153.0
a4,b10,c3,d16,0,15.0,1013.0,SE,4.02,i0,0,153.0
a4,b10,c3,d17,1,12.0,1013.0,cv,0.45,i0,0,152.0
a4,b10,c3,d18,3,8.0,1014.0,cv,1.34,i0,0,157.0
a4,b10,c3,d19,3,7.0,1015.0,cv,2.23,i0,0,159.0
a4,b10,c3,d20,3,6.0,1015.0,NE,0.89,i0,0,196.0
a4,b10,c3,d21,3,5.0,1015.0,cv,0.89,i0,0,208.0
a4,b10,c3,d22,2,5.0,1016.0,cv,1.78,i0,0,215.0
a4,b10,c3,d23,2,4.0,1016.0,cv,2.67,i0,0,255.0
a4,b10,c4,d0,1,4.0,1016.0,NW,3.13,i0,0,239.0
a4,b10,c4,d1,1,4.0,1016.0,cv,0.89,i0,0,232.0
a4,b10,c4,d2,2,3.0,1017.0,NE,1.79,i0,0,210.0
a4,b10,c4,d3,0,3.0,1016.0,NW,4.02,i0,0,184.0
a4,b10,c4,d4,0,4.0,1016.0,cv,0.89,i0,0,174.0
a4,b10,c4,d5,-1,2.0,1016.0,NW,1.79,i0,0,164.0
a4,b10,c4,d6,-1,3.0,1016.0,NW,4.92,i0,0,147.0
a4,b10,c4,d7,-1,3.0,1017.0,NW,6.71,i0,0,98.0
a4,b10,c4,d8,2,5.0,1018.0,NW,8.5,i0,0,136.0
a4,b10,c4,d9,3,10.0,1018.0,NW,10.29,i0,0,137.0
a4,b10,c4,d10,-2,14.0,1018.0,cv,0.89,i0,0,90.0
a4,b10,c4,d11,-4,17.0,1018.0,NW,1.79,i0,0,14.0
a4,b10,c4,d12,-8,19.0,1017.0,NW,7.6,i0,0,8.0
a4,b10,c4,d13,-8,20.0,1016.0,NW,14.75,i0,0,8.0
a4,b10,c4,d14,-9,20.0,1016.0,NW,22.8,i0,0,11.0
a4,b10,c4,d15,-8,20.0,1016.0,NW,29.95,i0,0,9.0
a4,b10,c4,d16,-8,20.0,1016.0,NW,37.1,i0,0,6.0
a4,b10,c4,d17,-8,19.0,1016.0,NW,41.12,i0,0,6.0
a4,b10,c4,d18,-8,18.0,1017.0,NW,46.93,i0,0,10.0
a4,b10,c4,d19,-5,15.0,1019.0,NW,50.95,i0,0,10.0
a4,b10,c4,d20,-7,13.0,1020.0,NE,4.02,i0,0,7.0
a4,b10,c4,d21,-7,14.0,1022.0,NW,4.92,i0,0,6.0
a4,b10,c4,d22,-6,10.0,1023.0,NW,8.05,i0,0,5.0
a4,b10,c4,d23,-7,7.0,1024.0,NE,1.79,i0,0,6.0
