age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,gender,native-country,income
32,182556,13,0,1887,45,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
37,328466,9,0,0,72,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico,<=50K
29,134890,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
50,124793,9,0,0,30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
62,134768,14,0,0,35,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
31,80933,9,0,0,52,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
21,214731,10,0,0,40,?,Some-college,Never-married,?,Own-child,White,Female,United-States,<=50K
29,66473,10,0,0,50,Private,Some-college,Never-married,Farming-fishing,Unmarried,White,Male,United-States,<=50K
26,135521,9,0,0,50,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
27,128730,11,10520,0,65,Private,Assoc-voc,Never-married,Exec-managerial,Not-in-family,White,Male,Greece,>50K
35,170425,12,0,0,40,Federal-gov,Assoc-acdm,Divorced,Prof-specialty,Unmarried,Black,Female,United-States,<=50K
29,212102,9,0,0,30,Private,HS-grad,Separated,Other-service,Unmarried,Black,Female,United-States,<=50K
51,159755,14,0,0,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
23,223367,10,0,0,40,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
18,366154,9,0,0,30,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
39,130007,10,0,0,40,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Male,United-States,<=50K
21,221955,9,0,0,40,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Male,Mexico,<=50K
31,315128,10,0,0,52,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
57,262681,10,0,0,60,Private,Some-college,Widowed,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
29,154236,9,4386,0,58,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
20,369907,10,0,0,20,?,Some-college,Never-married,?,Own-child,White,Male,United-States,<=50K
39,123535,7,0,0,40,Private,11th,Married-civ-spouse,Other-service,Husband,Other,Male,Guatemala,<=50K
38,185053,14,0,0,20,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
47,304857,14,27828,0,40,Private,Masters,Separated,Tech-support,Not-in-family,White,Male,United-States,>50K
67,137894,13,0,0,16,?,Bachelors,Widowed,?,Not-in-family,White,Female,United-States,>50K
24,205940,5,0,0,30,?,9th,Never-married,?,Own-child,White,Female,United-States,<=50K
43,354408,8,0,0,40,Private,12th,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,<=50K
38,217054,10,0,0,40,Self-emp-not-inc,Some-college,Divorced,Farming-fishing,Not-in-family,White,Male,United-States,<=50K
47,146786,11,0,0,40,Federal-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
31,295099,10,0,0,40,Private,Some-college,Divorced,Tech-support,Own-child,Black,Female,United-States,<=50K
53,448862,9,0,0,40,Private,HS-grad,Never-married,Transport-moving,Unmarried,Black,Male,United-States,<=50K
68,69249,9,0,0,10,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
37,93225,12,0,0,45,State-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
21,318987,11,0,0,40,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
32,195891,9,0,0,40,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,Iran,<=50K
31,164309,10,0,0,38,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
31,30290,9,0,0,40,Self-emp-not-inc,HS-grad,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
38,161066,9,0,0,50,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
22,217363,9,0,0,40,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,United-States,<=50K
23,117618,13,0,0,24,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,United-States,<=50K
20,322144,10,0,0,40,?,Some-college,Never-married,?,Not-in-family,White,Male,United-States,<=50K
53,104748,6,0,0,45,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
26,917220,8,0,0,40,Private,12th,Never-married,Transport-moving,Own-child,Black,Male,United-States,<=50K
23,275244,9,0,0,35,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,Male,United-States,<=50K
43,171841,13,0,0,40,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
23,163053,6,0,0,20,?,10th,Never-married,?,Not-in-family,White,Female,United-States,<=50K
52,266529,10,0,0,45,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
29,31360,10,0,0,40,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,United-States,<=50K
55,497039,10,0,0,56,Private,Some-college,Divorced,Tech-support,Unmarried,Black,Female,United-States,<=50K
34,142989,13,0,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
36,228190,9,0,0,20,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,United-States,<=50K
26,224361,4,0,0,75,Self-emp-not-inc,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
49,186009,10,0,0,43,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
41,49448,9,99999,0,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
47,148995,13,0,2415,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
38,349198,12,0,0,21,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
40,27242,9,0,0,84,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
61,42938,13,0,0,7,?,Bachelors,Never-married,?,Not-in-family,White,Male,United-States,>50K
20,176262,12,0,0,20,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
61,153790,12,0,0,40,Private,Assoc-acdm,Widowed,Machine-op-inspct,Unmarried,Black,Female,United-States,<=50K
59,220896,15,27828,0,60,Private,Prof-school,Divorced,Other-service,Not-in-family,White,Male,United-States,>50K
33,149726,9,0,0,46,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
50,120914,7,0,0,40,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
41,230020,3,0,0,40,?,5th-6th,Married-civ-spouse,?,Husband,Other,Male,United-States,<=50K
56,117400,10,0,0,35,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
51,156802,9,3103,0,60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
31,188096,13,0,0,72,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,>50K
33,402848,9,0,0,32,Private,HS-grad,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,United-States,<=50K
41,78410,9,0,0,40,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
51,137253,9,0,0,40,Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,Female,United-States,>50K
57,308861,10,0,0,40,Private,Some-college,Separated,Sales,Not-in-family,White,Female,United-States,<=50K
43,136986,13,7298,0,50,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
46,39363,10,0,0,10,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,?,<=50K
52,224198,9,0,0,45,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K
39,367020,13,0,0,40,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
41,149102,9,0,0,40,Private,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,Poland,<=50K
47,121958,4,0,0,30,Private,7th-8th,Married-spouse-absent,Other-service,Unmarried,White,Female,United-States,<=50K
37,280464,10,0,0,80,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K
36,112497,5,0,0,50,Private,9th,Married-civ-spouse,Sales,Own-child,White,Male,United-States,>50K
26,328663,9,0,0,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Other,Male,United-States,<=50K
27,310483,13,0,0,50,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
50,169646,13,0,0,40,Private,Bachelors,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,Philippines,<=50K
69,142297,6,0,0,17,Local-gov,10th,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
26,124068,10,0,0,20,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
23,218899,13,0,0,60,Private,Bachelors,Never-married,Sales,Own-child,White,Female,United-States,<=50K
44,124692,14,0,0,35,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
45,129499,10,0,0,40,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
31,56510,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,United-States,<=50K
23,543028,9,0,0,40,Private,HS-grad,Never-married,Sales,Own-child,Black,Male,United-States,<=50K
37,272950,9,0,0,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
38,40955,13,0,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,England,>50K
60,96660,9,0,0,8,Self-emp-inc,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
29,67218,13,0,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
54,346014,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Wife,White,Female,United-States,<=50K
53,231472,14,15024,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
54,108933,9,0,0,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
27,113635,9,0,0,35,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,Ireland,<=50K
38,203169,11,0,0,50,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
43,397280,12,0,0,50,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,>50K
19,571853,9,0,0,30,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
20,187149,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Female,United-States,<=50K
38,204668,11,0,0,25,?,Assoc-voc,Separated,?,Unmarried,White,Female,United-States,<=50K
27,66473,13,0,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
35,67317,12,0,0,50,Private,Assoc-acdm,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
57,310320,13,0,0,48,Federal-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
46,430278,14,0,0,40,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
48,309895,10,0,0,40,Self-emp-not-inc,Some-college,Divorced,Handlers-cleaners,Own-child,White,Female,United-States,<=50K
29,204516,13,0,0,52,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
46,279724,9,0,0,45,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
25,181054,13,0,0,32,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
22,216639,10,0,1974,40,?,Some-college,Never-married,?,Not-in-family,White,Female,United-States,<=50K
40,117523,13,0,0,40,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,Columbia,<=50K
49,101825,14,0,1977,40,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
31,87891,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
19,55284,9,0,0,35,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,<=50K
26,377754,9,0,0,40,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
22,93131,10,1055,0,20,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,China,<=50K
43,244172,9,0,0,35,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,?,<=50K
74,68326,11,0,0,40,Private,Assoc-voc,Widowed,Priv-house-serv,Not-in-family,White,Female,United-States,<=50K
35,122353,7,0,0,40,Private,11th,Never-married,Handlers-cleaners,Other-relative,White,Male,United-States,<=50K
35,216711,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
35,177121,9,0,0,35,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
37,387430,10,0,0,37,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
44,128485,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,<=50K
35,475324,13,0,0,40,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
25,179255,10,0,0,25,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
48,169324,9,0,0,32,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,Haiti,<=50K
28,183639,13,0,0,21,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
50,178251,14,0,0,40,Private,Masters,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
46,64563,14,0,1887,45,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
42,32080,9,0,0,40,Private,HS-grad,Separated,Machine-op-inspct,Unmarried,White,Female,United-States,<=50K
33,341187,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
33,189265,10,0,0,5,Self-emp-not-inc,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
37,125933,12,7688,0,50,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
51,210736,9,10520,0,40,Self-emp-inc,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,>50K
30,289458,13,0,0,40,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
34,454508,13,0,0,65,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Iran,<=50K
36,199501,10,0,0,38,Private,Some-college,Divorced,Exec-managerial,Unmarried,Black,Female,United-States,<=50K
35,323120,12,0,0,44,Private,Assoc-acdm,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,>50K
29,472344,3,0,0,40,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,Mexico,<=50K
49,124672,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
32,217296,9,4064,0,22,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,Female,United-States,<=50K
26,177048,10,0,0,40,State-gov,Some-college,Married-civ-spouse,Protective-serv,Own-child,Black,Male,United-States,<=50K
38,172571,10,0,0,58,Private,Some-college,Divorced,Craft-repair,Own-child,White,Male,Poland,<=50K
49,174981,14,0,0,47,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K
52,415037,10,0,0,65,Self-emp-inc,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K
19,164938,10,0,0,25,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
60,328011,10,0,0,20,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
69,269499,9,0,0,8,Private,HS-grad,Widowed,Handlers-cleaners,Not-in-family,White,Female,United-States,<=50K
19,200136,10,0,0,20,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,<=50K
45,138342,9,0,0,84,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
22,164775,5,0,0,40,Private,9th,Never-married,Machine-op-inspct,Unmarried,White,Male,Guatemala,<=50K
51,43878,16,0,0,50,Self-emp-not-inc,Doctorate,Divorced,Sales,Not-in-family,White,Male,United-States,>50K
20,447210,10,0,0,20,?,Some-college,Never-married,?,Own-child,White,Female,United-States,<=50K
30,205733,10,0,0,60,Self-emp-inc,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
27,108926,10,0,0,5,?,Some-college,Married-civ-spouse,?,Husband,Black,Male,United-States,<=50K
35,317780,10,0,0,40,?,Some-college,Never-married,?,Unmarried,Black,Female,United-States,<=50K
57,143030,9,0,0,30,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,?,<=50K
33,123833,5,0,0,40,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
28,173858,9,0,0,35,Private,HS-grad,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,China,<=50K
65,262446,7,0,0,20,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
20,342414,10,0,0,24,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
51,95329,14,0,0,40,Private,Masters,Divorced,Protective-serv,Unmarried,White,Male,United-States,<=50K
73,366204,4,1264,0,10,Private,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,United-States,<=50K
32,225053,13,99999,0,60,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
42,205195,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
23,250630,13,0,0,40,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
26,82091,9,0,0,39,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
31,77634,1,0,0,24,State-gov,Preschool,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
22,240063,9,0,0,40,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
40,184846,9,5178,0,40,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
