age,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,y
61,985,18,998,6,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,yes
46,401,19,69,2,-1,0,technician,single,secondary,no,no,no,unknown,aug,unknown,no
33,185,13,298,1,-1,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,no
58,786,7,165,3,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,no
48,2294,26,251,11,-1,0,management,married,secondary,no,yes,no,unknown,may,unknown,no
39,3059,20,394,1,-1,0,self-employed,married,tertiary,no,yes,yes,unknown,may,unknown,no
31,10112,14,90,4,-1,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,no
54,284,15,65,5,-1,0,management,married,tertiary,no,yes,yes,telephone,may,unknown,no
41,239,29,385,2,-1,0,blue-collar,married,secondary,no,no,no,unknown,may,unknown,no
32,1364,17,85,5,-1,0,services,single,secondary,no,yes,yes,unknown,jun,unknown,no
55,366,14,161,1,364,1,management,married,primary,no,yes,no,cellular,may,failure,no
36,0,17,273,2,131,1,blue-collar,married,secondary,no,yes,no,cellular,nov,failure,no
44,2981,10,118,2,-1,0,technician,married,secondary,no,yes,yes,cellular,feb,unknown,no
81,0,16,128,1,-1,0,retired,divorced,unknown,no,no,no,telephone,oct,unknown,no
30,0,7,161,2,-1,0,services,single,secondary,no,yes,no,cellular,jul,unknown,no
35,578,19,112,1,-1,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,no
49,652,17,198,2,-1,0,technician,married,secondary,no,no,no,cellular,nov,unknown,no
42,246,12,360,2,-1,0,technician,married,tertiary,no,yes,no,telephone,may,unknown,no
31,30,12,348,2,-1,0,management,single,tertiary,no,no,no,cellular,aug,unknown,no
54,-24,28,98,2,-1,0,admin.,married,unknown,no,no,no,telephone,jan,unknown,no
47,233,8,293,3,-1,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,no
43,4581,20,329,2,-1,0,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,no
39,2454,4,716,3,263,2,management,single,tertiary,no,yes,no,cellular,may,failure,yes
37,483,31,11,11,-1,0,admin.,single,secondary,no,no,no,cellular,jul,unknown,no
37,-288,6,298,2,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,jun,unknown,no
43,189,14,1062,4,-1,0,admin.,married,tertiary,no,yes,no,cellular,jul,unknown,yes
40,473,28,383,3,-1,0,services,married,secondary,no,yes,no,cellular,jul,unknown,yes
47,290,20,409,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
46,341,19,318,2,-1,0,entrepreneur,married,tertiary,no,no,no,unknown,jun,unknown,no
43,1413,28,75,3,-1,0,technician,divorced,secondary,no,yes,no,telephone,jul,unknown,no
37,2089,22,40,1,-1,0,entrepreneur,married,tertiary,no,yes,no,cellular,jul,unknown,no
54,487,21,828,4,-1,0,management,divorced,tertiary,no,yes,no,unknown,may,unknown,yes
36,0,26,109,14,-1,0,technician,single,secondary,yes,no,yes,cellular,aug,unknown,no
35,2957,8,733,3,-1,0,management,married,tertiary,no,yes,yes,cellular,aug,unknown,yes
44,-337,20,326,3,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,no
26,1646,12,524,4,206,5,management,single,tertiary,no,no,no,cellular,apr,success,yes
51,3122,30,33,2,-1,0,housemaid,married,tertiary,no,yes,no,unknown,may,unknown,no
47,368,5,125,2,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,no
40,3585,15,506,3,-1,0,entrepreneur,married,tertiary,no,no,no,cellular,sep,unknown,yes
31,528,17,143,1,-1,0,blue-collar,single,primary,no,yes,no,cellular,jul,unknown,no
51,-160,30,118,4,-1,0,admin.,married,secondary,yes,no,yes,cellular,jul,unknown,no
50,2725,31,71,4,-1,0,blue-collar,divorced,secondary,no,no,no,cellular,jul,unknown,no
34,3311,1,197,2,-1,0,technician,single,secondary,no,no,no,cellular,oct,unknown,no
35,4286,9,357,1,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,no
36,-274,7,217,1,-1,0,services,married,secondary,no,no,no,cellular,jul,unknown,no
47,1880,18,64,2,-1,0,unknown,married,unknown,no,no,no,unknown,jun,unknown,no
44,558,19,268,5,-1,0,management,married,primary,no,no,no,cellular,feb,unknown,yes
36,1130,21,223,8,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,no
47,550,7,113,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
29,330,12,88,2,-1,0,services,divorced,secondary,no,yes,no,unknown,may,unknown,no
27,643,14,301,1,93,1,technician,single,secondary,no,no,no,telephone,oct,success,yes
54,537,4,226,1,-1,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,no
38,189,21,105,2,-1,0,unemployed,divorced,secondary,no,yes,yes,cellular,jul,unknown,no
33,275,18,348,1,-1,0,management,single,tertiary,no,no,no,cellular,nov,unknown,no
28,19,17,149,1,-1,0,housemaid,single,tertiary,no,no,no,cellular,apr,unknown,yes
30,312,8,188,1,-1,0,admin.,single,secondary,no,no,no,cellular,jul,unknown,no
30,2150,23,465,4,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
40,89,9,148,6,-1,0,management,married,tertiary,no,yes,yes,telephone,feb,unknown,no
56,96,19,173,11,-1,0,management,married,tertiary,no,yes,yes,cellular,aug,unknown,no
28,337,12,450,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,no
46,605,20,780,2,-1,0,technician,married,unknown,no,yes,no,cellular,apr,unknown,no
35,2415,16,348,3,-1,0,management,married,secondary,no,yes,yes,cellular,apr,unknown,no
35,13460,15,1068,3,-1,0,technician,single,tertiary,no,yes,no,cellular,may,unknown,yes
49,2219,15,51,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
30,124,15,126,4,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
25,1420,8,124,2,-1,0,admin.,single,tertiary,no,no,no,cellular,apr,unknown,no
37,6281,18,242,1,-1,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,no
37,5065,27,23,19,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
55,264,31,1150,5,-1,0,technician,married,secondary,no,yes,yes,cellular,jul,unknown,yes
55,128,20,359,2,-1,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,no
40,-275,8,219,2,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,no
42,108,13,225,2,365,7,services,married,secondary,no,yes,yes,cellular,may,failure,no
66,0,8,189,1,-1,0,retired,married,secondary,no,no,no,cellular,oct,unknown,no
30,253,5,259,1,-1,0,blue-collar,single,primary,no,yes,no,cellular,may,unknown,yes
43,150,28,290,7,-1,0,housemaid,married,secondary,no,no,no,telephone,jul,unknown,no
60,1046,24,32,3,-1,0,management,married,unknown,no,yes,no,unknown,jun,unknown,no
33,0,31,16,43,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,no
35,649,16,177,1,-1,0,management,divorced,tertiary,no,no,no,cellular,apr,unknown,no
31,6562,19,118,2,-1,0,technician,married,tertiary,no,yes,no,cellular,aug,unknown,no
32,923,17,819,4,-1,0,admin.,married,secondary,no,yes,no,cellular,apr,unknown,no
24,0,20,83,3,306,4,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,no
41,201,14,53,8,-1,0,technician,married,secondary,no,no,yes,cellular,jul,unknown,no
56,811,14,148,19,-1,0,retired,married,tertiary,no,no,no,cellular,aug,unknown,no
35,860,5,884,4,-1,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,yes
41,306,20,102,3,-1,0,entrepreneur,married,tertiary,no,yes,no,unknown,jun,unknown,no
32,143,18,90,1,-1,0,blue-collar,married,tertiary,no,yes,yes,cellular,may,unknown,no
52,199,28,978,2,189,1,admin.,married,secondary,no,no,no,cellular,jan,other,no
48,7020,6,80,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,no
29,171,11,83,10,-1,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,no
29,590,30,76,2,-1,0,services,divorced,secondary,no,yes,no,unknown,may,unknown,no
45,827,15,319,5,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
34,582,9,189,3,-1,0,unemployed,married,tertiary,no,yes,no,cellular,feb,unknown,no
49,411,14,9,6,-1,0,services,married,tertiary,no,no,no,telephone,may,unknown,no
74,291,12,543,1,-1,0,retired,married,secondary,no,no,no,cellular,aug,unknown,no
52,-63,26,560,4,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
59,754,11,225,4,-1,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,no
50,30,20,76,2,-1,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,no
46,273,18,910,2,184,4,management,married,tertiary,no,yes,no,cellular,mar,success,yes
32,5204,8,31,2,-1,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,no
41,108,7,203,1,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,no
35,6,26,130,2,-1,0,admin.,married,tertiary,no,no,no,cellular,aug,unknown,no
41,865,19,19,5,-1,0,blue-collar,married,primary,no,no,yes,unknown,may,unknown,no
35,313,15,479,1,-1,0,entrepreneur,married,secondary,no,yes,no,cellular,jul,unknown,no
38,-140,25,456,3,-1,0,services,married,secondary,no,no,no,unknown,jun,unknown,no
32,55,15,546,9,-1,0,services,married,secondary,no,yes,no,unknown,may,unknown,no
59,87,4,65,10,-1,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,no
32,0,20,295,3,335,1,blue-collar,married,primary,no,yes,no,cellular,apr,other,no
55,338,14,8,4,300,5,management,married,primary,no,yes,no,cellular,may,failure,no
55,653,6,800,1,-1,0,services,divorced,primary,no,no,no,unknown,jun,unknown,no
35,8489,20,217,1,-1,0,unemployed,married,primary,no,yes,no,cellular,nov,unknown,no
39,4430,18,13,4,362,1,blue-collar,married,secondary,no,yes,no,cellular,may,other,no
46,-119,22,151,3,-1,0,services,married,secondary,no,yes,no,cellular,jul,unknown,no
53,388,29,67,1,247,1,technician,divorced,secondary,no,yes,yes,cellular,jan,failure,no
34,1,24,76,1,-1,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,no
57,1171,8,448,5,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
60,130,6,151,1,-1,0,management,married,secondary,no,no,no,unknown,jun,unknown,no
33,-1011,21,134,1,-1,0,admin.,married,tertiary,no,no,no,cellular,nov,unknown,no
41,43,8,420,2,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,no
30,2544,9,152,2,-1,0,management,single,tertiary,no,no,no,cellular,apr,unknown,yes
58,1430,20,861,6,321,5,services,single,secondary,no,yes,no,cellular,apr,failure,no
36,0,21,76,2,-1,0,housemaid,married,secondary,no,no,no,cellular,aug,unknown,no
58,282,7,78,1,-1,0,retired,single,secondary,no,no,yes,cellular,jul,unknown,no
28,0,12,150,1,79,3,technician,single,tertiary,no,yes,no,cellular,aug,success,no
41,26,8,428,1,-1,0,admin.,single,secondary,no,no,no,cellular,jul,unknown,no
28,136,16,355,1,-1,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,yes
33,1790,9,143,1,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,no
43,1476,12,216,2,-1,0,housemaid,married,secondary,no,no,no,unknown,jun,unknown,no
33,0,9,173,2,-1,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,no
31,491,8,237,1,-1,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,no
46,123,20,381,3,-1,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,no
35,385,29,168,2,-1,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,no
34,69,7,41,1,-1,0,blue-collar,married,primary,no,no,no,telephone,jul,unknown,no
36,43,5,163,3,-1,0,blue-collar,single,unknown,no,no,yes,cellular,feb,unknown,no
28,1010,4,174,2,-1,0,unemployed,single,tertiary,no,yes,no,unknown,jun,unknown,no
36,655,20,986,6,-1,0,blue-collar,married,secondary,no,no,no,cellular,nov,unknown,no
35,430,23,147,50,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
41,-312,11,90,1,348,1,technician,married,secondary,no,yes,no,cellular,may,failure,no
47,10558,13,81,3,174,2,blue-collar,single,primary,no,yes,no,cellular,may,other,no
25,154,2,382,1,183,3,student,single,secondary,no,no,no,cellular,sep,success,yes
34,0,8,201,6,-1,0,unemployed,married,tertiary,no,no,no,cellular,aug,unknown,no
39,7,20,931,4,-1,0,unemployed,single,tertiary,no,yes,no,cellular,nov,unknown,yes
33,2945,20,91,1,-1,0,blue-collar,single,secondary,no,no,no,cellular,nov,unknown,no
43,0,17,147,1,-1,0,management,married,tertiary,no,no,no,telephone,oct,unknown,no
24,822,27,184,1,91,2,student,single,secondary,no,no,no,cellular,oct,failure,yes
26,115,4,46,3,-1,0,blue-collar,married,secondary,no,yes,no,unknown,jul,unknown,no
56,3120,7,666,2,-1,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,no
32,144,19,260,11,-1,0,services,married,secondary,no,yes,no,unknown,may,unknown,no
26,235,10,721,3,-1,0,services,single,secondary,no,no,no,cellular,jul,unknown,no
33,3444,22,487,4,-1,0,services,married,secondary,no,yes,no,cellular,jul,unknown,no
29,536,2,30,5,-1,0,services,single,secondary,no,yes,no,telephone,feb,unknown,no
38,1919,4,846,1,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,yes
44,3684,17,35,3,-1,0,management,single,secondary,no,yes,no,cellular,nov,unknown,no
34,1309,12,456,2,364,1,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
76,4112,23,282,2,-1,0,retired,married,secondary,no,no,no,telephone,oct,unknown,yes
30,18,17,294,1,-1,0,management,single,secondary,no,yes,no,cellular,nov,unknown,no
36,-159,4,382,3,-1,0,blue-collar,divorced,secondary,no,yes,no,unknown,jun,unknown,no
38,757,6,133,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
33,6904,20,114,2,-1,0,services,married,primary,no,no,no,telephone,nov,unknown,no
60,1369,28,100,2,-1,0,retired,married,primary,no,no,yes,cellular,jan,unknown,no
46,1823,18,135,3,-1,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,no
31,124,28,411,3,-1,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,no
37,0,20,26,6,-1,0,admin.,married,secondary,no,yes,no,unknown,jun,unknown,no
41,0,8,171,1,368,1,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
41,532,9,74,1,-1,0,technician,married,tertiary,no,yes,no,cellular,jul,unknown,no
43,764,18,164,5,127,5,technician,married,secondary,no,yes,no,cellular,nov,failure,no
40,1779,5,59,7,-1,0,unemployed,married,secondary,no,yes,no,unknown,jun,unknown,no
29,115,27,340,1,-1,0,technician,single,secondary,no,no,no,unknown,may,unknown,no
31,4471,9,296,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
55,1212,31,241,1,92,1,unemployed,married,primary,no,no,no,cellular,aug,failure,no
40,1216,18,52,1,-1,0,self-employed,married,secondary,no,yes,no,cellular,nov,unknown,no
60,10500,19,56,7,-1,0,retired,married,tertiary,no,no,no,cellular,aug,unknown,no
54,11464,5,222,1,-1,0,entrepreneur,married,tertiary,no,no,no,unknown,jun,unknown,no
36,-11,30,172,28,-1,0,services,married,secondary,no,yes,no,cellular,jul,unknown,no
53,1409,2,464,1,287,1,blue-collar,married,primary,no,yes,no,cellular,apr,failure,no
43,-17,22,76,1,-1,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,no
39,139,1,182,1,-1,0,technician,single,tertiary,no,no,no,telephone,jun,unknown,no
27,535,6,446,3,-1,0,technician,single,tertiary,no,yes,no,unknown,jun,unknown,no
31,256,2,264,1,201,2,unemployed,divorced,tertiary,no,yes,no,cellular,feb,success,no
35,175,21,53,1,-1,0,management,single,tertiary,no,yes,yes,cellular,nov,unknown,no
52,482,28,83,7,-1,0,services,married,unknown,no,yes,yes,cellular,jul,unknown,no
26,0,22,240,10,-1,0,services,single,secondary,yes,no,yes,cellular,jul,unknown,no
39,4800,12,135,3,-1,0,management,married,unknown,no,no,no,unknown,jun,unknown,no
39,119,1,265,2,476,4,management,married,tertiary,no,yes,no,cellular,sep,success,yes
34,557,16,513,1,-1,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
38,187,27,87,7,-1,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,no
46,-27,6,289,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,no
34,28,2,504,1,-1,0,management,married,tertiary,no,yes,no,cellular,feb,unknown,no
59,901,5,73,3,-1,0,entrepreneur,divorced,secondary,no,yes,no,unknown,may,unknown,no
44,0,11,96,2,-1,0,management,married,secondary,yes,yes,no,cellular,jul,unknown,no
34,133,15,401,2,187,5,technician,married,secondary,no,no,no,cellular,nov,success,yes
49,197,23,125,1,101,3,admin.,married,secondary,no,yes,no,cellular,jul,success,no
24,-1414,18,171,2,-1,0,services,single,secondary,yes,yes,yes,cellular,may,unknown,no
27,0,23,213,1,-1,0,blue-collar,single,primary,no,yes,no,cellular,jul,unknown,no
32,2770,6,44,9,-1,0,management,single,tertiary,no,no,no,telephone,feb,unknown,no
54,1303,3,1635,1,-1,0,management,married,tertiary,no,no,no,cellular,feb,unknown,yes
34,-92,27,236,1,-1,0,services,single,secondary,no,yes,no,unknown,may,unknown,no
49,0,29,66,17,-1,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,no
27,4590,13,75,1,442,2,admin.,single,secondary,no,yes,no,cellular,aug,failure,no
31,10884,10,294,3,98,2,management,married,tertiary,no,no,no,cellular,aug,success,yes
34,0,21,394,2,-1,0,entrepreneur,single,secondary,no,yes,yes,unknown,may,unknown,no
46,0,21,234,5,102,5,technician,divorced,tertiary,no,yes,no,cellular,nov,failure,no
35,188,5,1865,2,-1,0,self-employed,married,secondary,no,yes,yes,unknown,jun,unknown,yes
73,934,14,961,5,-1,0,retired,married,primary,no,no,no,cellular,sep,unknown,yes
58,0,21,138,2,-1,0,retired,married,tertiary,no,no,no,cellular,aug,unknown,no
30,53,18,116,1,-1,0,blue-collar,divorced,primary,no,yes,no,cellular,may,unknown,no
54,5249,17,108,1,-1,0,management,married,secondary,yes,yes,no,cellular,nov,unknown,no
33,38,12,139,4,371,1,blue-collar,single,secondary,no,yes,no,telephone,may,other,no
37,1648,5,166,2,-1,0,unemployed,single,primary,no,yes,no,unknown,jun,unknown,no
64,5112,19,898,7,137,11,management,married,tertiary,no,no,no,telephone,oct,other,yes
55,3068,7,44,3,-1,0,housemaid,divorced,unknown,no,no,no,cellular,jul,unknown,no
28,502,16,136,2,-1,0,management,single,tertiary,no,no,no,cellular,jun,unknown,yes
42,2665,4,280,2,126,11,management,married,tertiary,no,yes,no,cellular,jun,failure,yes
46,1790,5,214,5,-1,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,no
40,-94,16,90,1,-1,0,self-employed,single,tertiary,no,yes,no,cellular,jul,unknown,no
34,39,18,138,3,-1,0,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,no
45,-459,21,508,6,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
46,1603,30,279,1,-1,0,blue-collar,married,secondary,no,no,no,cellular,apr,unknown,no
45,-191,18,178,3,-1,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
49,322,14,356,2,-1,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,no
27,-238,14,132,4,-1,0,housemaid,married,primary,yes,no,no,cellular,jul,unknown,no
59,0,18,167,2,-1,0,blue-collar,married,primary,no,no,no,cellular,nov,unknown,no
35,618,18,116,1,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,no
47,-288,19,193,6,-1,0,services,married,secondary,no,no,no,unknown,may,unknown,no
46,626,19,177,2,-1,0,blue-collar,married,unknown,no,yes,no,unknown,jun,unknown,no
39,-571,6,180,2,-1,0,self-employed,married,secondary,yes,no,no,unknown,jun,unknown,no
25,1317,26,176,1,-1,0,management,single,tertiary,no,no,no,cellular,may,unknown,yes
38,1933,16,622,1,-1,0,admin.,married,secondary,no,yes,no,cellular,apr,unknown,no
44,566,17,467,1,-1,0,technician,married,secondary,no,yes,yes,cellular,apr,unknown,no
23,210,20,507,1,-1,0,services,single,secondary,no,yes,no,unknown,may,unknown,no
80,2994,6,320,1,-1,0,retired,married,primary,no,no,no,cellular,aug,unknown,no
33,0,4,111,5,98,2,admin.,married,tertiary,no,yes,yes,cellular,feb,other,no
34,1350,21,68,1,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,no
33,75,14,126,3,-1,0,entrepreneur,single,tertiary,no,yes,no,cellular,jul,unknown,no
37,0,17,65,2,119,1,admin.,married,tertiary,no,yes,no,cellular,nov,failure,no
36,317,16,348,1,-1,0,management,single,tertiary,no,no,no,unknown,jun,unknown,no
42,3743,14,136,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
71,1712,11,660,1,-1,0,retired,married,secondary,no,no,no,cellular,feb,unknown,yes
